snapshot_time_utc,currency,instrument_name,option_type,strike,expiry_utc,dte_days,index_price,underlying_price,mark_price,mark_price_usd,mark_iv,bid_iv,ask_iv,best_bid_price,best_ask_price,best_bid_amount,best_ask_amount,last_price,open_interest,volume_24h,delta,gamma,vega,theta,rho,contract_size,tick_size
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1700-C,call,1700.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0236,40.6619,57.83,55.86,59.69,0.023,0.024,400.0,355.0,0.018,129.0,0.0,0.63794,0.0054,0.45021,-7.33923,0.05144,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1700-P,put,1700.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0101,17.4019,57.83,55.19,59.03,0.0095,0.0105,436.0,878.0,0.01,2814.0,821.0,-0.36206,0.0054,0.45021,-7.33923,-0.03117,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1725-C,call,1725.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0151,26.0167,56.08,54.21,57.81,0.0145,0.0155,400.0,400.0,0.0145,745.0,344.0,0.49572,0.00592,0.47912,-7.57473,0.04025,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1725-P,put,1725.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.95,0.0161,27.7395,56.08,53.54,57.14,0.0155,0.0165,400.0,400.0,0.0175,547.0,416.0,-0.50434,0.00592,0.47912,-7.57451,-0.04358,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1750-C,call,1750.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.95,0.0091,15.6788,55.86,53.76,57.63,0.0085,0.0095,807.0,876.0,0.009,2552.0,2049.0,0.35174,0.00553,0.44566,-7.01747,0.02869,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1750-P,put,1750.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.95,0.0246,42.3846,55.86,52.98,56.86,0.024,0.025,400.0,400.0,0.0215,6.0,6.0,-0.64826,0.00553,0.44566,-7.01747,-0.05634,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1775-C,call,1775.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.95,0.0052,8.9593,56.55,55.12,57.94,0.0049,0.0055,400.0,938.0,0.0055,1419.0,838.0,0.23108,0.00448,0.36565,-5.82923,0.01891,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1775-P,put,1775.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0353,60.8205,56.55,34.72,74.54,0.0315,0.0395,18.0,18.0,,0.0,0.0,-0.76888,0.00448,0.36569,-5.82986,-0.06734,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1800-C,call,1800.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0029,4.9966,57.31,55.81,59.63,0.0026,0.0032,654.0,1060.0,0.0031,57.0,9.0,0.1412,0.00325,0.26887,-4.34403,0.01158,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1800-P,put,1800.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.96,0.0474,81.6683,57.31,0.0,240.65,0.037,0.093,1.0,113.0,0.043,70.0,14.0,-0.8588,0.00325,0.26887,-4.34403,-0.07588,1.0,0.0001
